Dates,Emerging Market Stocks,Foreign Developed Stocks,US Stocks - Growth (Large Cap),US Stocks - Growth (Small Cap),US Stocks - Value (Large Cap),US Stocks - Momentum,US Stocks - Size (Large Cap),US Stocks - Size (Small Cap),US Government Bonds - Long Term,US Government Bonds - Short Term,Municipal Bonds,TIPS,US Corporate Bonds - High Yield,US Corporate Bonds - Investment Grade,Emerging Market Bonds - USD,Global Aggregate Bonds ex-US,Gold
07/06/2008,-3.01E-06,0,0,0,0,-4.10E-06,-8.20E-07,0,0,0,-1.64E-06,0,0,0,0,-2.19E-06,0
08/06/2008,-3.01E-06,0,0,0,0,-4.10E-06,-8.20E-07,0,0,0,-1.64E-06,0,0,0,0,-2.19E-06,0
09/06/2008,-0.012871307,-0.0006588,0.006140637,-0.004113254,-0.00433212,0.015269618,0.000829873,-0.003247029,-0.007161973,-0.000454633,-0.000483251,-0.005246767,0.003147228,-0.000873004,0,-0.005225914,-0.012363718
10/06/2008,-0.024571915,-0.018001168,-0.005504043,-0.008761418,-0.000580041,-0.012733704,-0.002436638,-0.007328969,-0.005954792,-0.000308703,-0.003519101,-0.005369241,0.000411689,-0.00572657,-0.004837522,-0.000300574,-0.02765449
11/06/2008,-0.005845232,-0.013638481,-0.011373041,-0.017427515,-0.020897563,-0.007751435,-0.016684132,-0.017363379,0.001036829,0.000217975,-0.000195057,0.001893952,-0.000205287,-0.000390491,0.000495985,-0.002119099,0.018609551
12/06/2008,-0.008123761,-0.004079171,0.001361102,0.003341847,0.004891999,-0.008695022,0.003351657,0.002086947,-0.008745637,0,-0.005679555,-0.009358263,-0.00164547,-0.008496309,-0.005404715,-0.002164432,-0.015511892
13/06/2008,-0.002665698,0.008191758,0.015264571,0.019214122,0.014454059,0.012243764,0.015069745,0.018050971,-0.002322093,-0.000139232,-0.001178728,-9.53E-05,0.004429903,-0.005219797,-0.001346352,-0.003276661,0.00210084
14/06/2008,-3.01E-06,0,0,0,0,-4.10E-06,-8.20E-07,0,0,0,-1.64E-06,0,0,0,0,-2.19E-06,0
15/06/2008,-3.01E-06,0,0,0,0,-4.10E-06,-8.20E-07,0,0,0,-1.64E-06,0,0,0,0,-2.19E-06,0
16/06/2008,0.011007228,0.004967852,-0.000145645,0.011813101,0.0001457,0.005002099,8.22E-05,0.006273316,0.000116906,4.84E-05,0.000222368,0.00248078,-0.013846322,0.003564528,-0.002875701,0.001721957,0.012811554
17/06/2008,0.009371219,0.003594325,-0.002683624,-0.001242689,-0.012313813,0.009312942,-0.006763478,-0.000812653,0.003373463,0.000454922,-0.000585877,0.002856306,0.001768248,0.00325529,0.002583863,0.001101055,0.002184913
18/06/2008,-0.003863843,-0.008953629,-0.0080613,-0.005097703,-0.009609957,-0.001600345,-0.009697667,-0.008004038,0.005450449,0.000363945,-0.002008693,0.005410523,0.002179665,0.005015289,-0.001298841,0.001931476,0.012621916
19/06/2008,-0.010583588,-0.002710356,0.003160112,0.00724986,0.0035661,-0.007064613,0.004017983,0.008341912,-0.00574361,9.07E-05,-0.003291627,-0.006231184,-0.006320814,-0.005185577,-0.001099397,-0.002916013,0.004872521
20/06/2008,-0.013888665,-0.021285503,-0.01680084,-0.013030803,-0.019251109,-0.010991574,-0.01853715,-0.015866932,0.004616231,-0.000181458,-0.003655099,0.003228426,-0.003960292,0.000589782,-0.000400754,0.003068444,0.00383401
21/06/2008,-3.01E-06,0,0,0,0,-4.10E-06,-8.20E-07,0,0,0,-1.64E-06,0,0,0,0,-2.19E-06,0
22/06/2008,-3.01E-06,0,0,0,0,-4.10E-06,-8.20E-07,0,0,0,-1.64E-06,0,0,0,0,-2.19E-06,0
23/06/2008,-0.010493607,-0.001620382,0.005184947,-0.010562277,-0.00618994,0.018974779,5.71E-05,-0.009370185,-0.000461132,9.07E-05,-0.001043695,1.54E-06,-0.003663078,-0.000393217,-0.00160268,0.000738182,-0.02111885
24/06/2008,-0.007549024,-0.002547857,-0.007106094,-0.017664158,0.0020208,-0.015874245,-0.002802914,-0.016553258,0.005313613,0.000363813,-0.000700348,0.006060229,-0.004202318,-0.000589666,-0.000902036,-0.000519219,0.005737893
25/06/2008,0.013099065,0.011383289,0.005361961,0.015135615,0.006106809,-0.002578983,0.005892488,0.011315482,-0.000115442,0.000272113,-5.09E-05,0.000753252,0.003323243,0.000767644,0.000501911,-0.000559741,-0.002282063
26/06/2008,-0.005556368,-0.024809006,-0.026529479,-0.027653646,-0.032776059,-0.019855569,-0.029067768,-0.025734678,0.00563155,0.000182223,0.003110435,0.008652824,-0.007833669,0.000806151,-0.002308414,0.00425816,0.034194876
27/06/2008,-0.014454363,0.004947016,0.001093391,0.004849077,-0.004864484,0.008167917,-0.003688698,0.000575177,0.004913058,-6.39E-05,0.002943695,0.004755879,-0.002755339,-0.000982852,-0.005833492,-0.001065298,0.012606436
28/06/2008,-3.01E-06,0,0,0,0,-4.10E-06,-8.20E-07,0,0,0,-1.64E-06,0,0,0,0,-2.19E-06,0
29/06/2008,-3.01E-06,0,0,0,0,-4.10E-06,-8.20E-07,0,0,0,-1.64E-06,0,0,0,0,-2.19E-06,0
30/06/2008,0.000909437,0.006328156,-0.001250741,-0.006651298,-0.000472137,0.006212956,0.001270811,-0.0093259,0.000682653,0.000335906,0.002249819,0.000927993,-0.001062749,-0.002851356,0.001618069,-0.005035171,-0.003713006
01/07/2008,-0.017502032,-0.010015812,0.005955811,0.001181012,0.004099975,0.005068814,0.00402828,0.0007236,-0.002707046,0.000224438,0.003739106,0.000248339,-0.001057029,-0.000451749,-0.005283267,-0.00055326,0.014359312
02/07/2008,-0.009642781,-0.016940922,-0.020870958,-0.031431622,-0.016493535,-0.037128272,-0.018147507,-0.027975495,0.002401231,9.15E-05,0.002392079,0.006252831,-0.000750501,-0.000693623,0.002650211,-0.001218232,0.009077156
03/07/2008,-0.021051737,0.00598386,0.003020391,-0.00515316,-0.000158959,-0.00671503,0.001109713,-0.008817545,0.000342616,9.06E-05,0.000444898,0.002596696,-0.000455933,-0.001289275,-0.000812838,0.004709846,-0.012850717
04/07/2008,-0.003257468,0,0,0,0,-4.10E-06,-8.20E-07,0,0,0,-1.64E-06,0,0,0,0,0.003228523,0
05/07/2008,-3.01E-06,0,0,0,0,-4.10E-06,-8.20E-07,0,0,0,-1.64E-06,0,0,0,0,-2.19E-06,0
06/07/2008,-3.01E-06,0,0,0,0,-4.10E-06,-8.20E-07,0,0,0,-1.64E-06,0,0,0,0,-2.19E-06,0
07/07/2008,0.00736987,-0.008568669,-0.007450873,-0.010359706,-0.012140588,-0.011267851,-0.008369455,-0.009499249,0.00467232,9.15E-05,0.001308264,-0.000462362,0.000885797,0.004666879,0.002136672,0.003692785,-0.009004122
08/07/2008,-0.015047926,0.005281405,0.009905146,0.03429804,0.028782989,0.001960317,0.017471738,0.03622973,0.002498096,0,0.002188368,-0.000740121,-0.002682481,0.005434791,0.000710047,0.000381874,-0.004269294
09/07/2008,0.014043629,-0.008833151,-0.020090956,-0.029165759,-0.023891906,-0.015580171,-0.022672567,-0.026737253,0.004754228,0.000454692,0.002628362,0.005835007,-0.003441475,0.000688033,-0.001420073,0.000784119,0.006156552
10/07/2008,0.000126371,0.005540767,0.013559527,0.015089493,0.002737602,0.019531801,0.006988682,0.009811245,0.000338447,0,0.002091056,-9.20E-05,0.001294763,-0.005696477,-0.001523883,0.000742996,0.019886364
11/07/2008,0.006776234,-0.018442421,-0.012899909,0.004323768,-0.014773787,-0.005047195,-0.011011563,0.005531102,-0.009348416,-9.14E-05,-0.001098732,-0.009025101,-0.001293089,-0.007705828,0.003256307,-0.001384894,0.017784444
12/07/2008,-3.01E-06,0,0,0,0,-4.10E-06,-8.20E-07,0,0,0,-1.64E-06,0,0,0,0,-2.19E-06,0
13/07/2008,-3.01E-06,0,0,0,0,-4.10E-06,-8.20E-07,0,0,0,-1.64E-06,0,0,0,0,-2.19E-06,0
14/07/2008,4.72E-05,-0.001708953,-0.003712227,-0.009957067,-0.015810865,0.005631724,-0.009030905,-0.016500622,0.005343976,0.000363966,0.000210313,0.007434465,-0.00242879,0.000498214,0.000912555,0.00153741,0.011578947
15/07/2008,-0.025648292,-0.016621479,-0.010527787,-0.000407293,-0.012918123,-0.02701611,-0.010885538,-0.004231623,0.003618892,0.000362972,0.001587665,-0.000646199,-0.015417814,-0.000199344,-0.000303579,0.000509629,0.002029136
16/07/2008,-7.93E-05,0.019387214,0.014405504,0.029912276,0.041945483,-0.001556108,0.025193924,0.036732538,-0.00912697,9.14E-05,-0.00263666,-0.005076199,0.003297106,-0.007861859,-0.000912986,-0.000554187,-0.019159873
17/07/2008,0.015192272,0.014386705,0.003385212,0.008184004,0.018841232,-0.013726253,0.012046374,0.001464438,-0.00477585,0,-0.004388873,-0.006493919,0.002957043,-0.003410819,0.003196398,-0.001886454,-0.000741133
18/07/2008,-0.008527592,0.007693248,-0.00321687,-0.008380461,0.005373953,0.000643504,0.000288847,0.007017636,-0.003427692,-9.13E-05,-0.00303297,-0.004576134,0.016052657,-0.001811674,0.000252812,-0.006865975,-0.001059547
19/07/2008,-3.01E-06,0,0,0,0,-4.10E-06,-8.20E-07,0,0,0,-1.64E-06,0,0,0,0,-2.19E-06,0
20/07/2008,-3.01E-06,0,0,0,0,-4.10E-06,-8.20E-07,0,0,0,-1.64E-06,0,0,0,0,-2.19E-06,0
21/07/2008,0.018476328,0.00715619,0.003069825,0.007923647,-0.004560085,0.019925587,-0.000514579,0.012194937,0.002292355,0.000181851,-0.000244495,0.000188303,0.004944258,0.001109099,0.002123278,-0.002694988,0.010924905
22/07/2008,-0.004466717,-0.000236304,0.00402021,0.022009746,0.02430946,-0.012129746,0.013511648,0.025100933,-0.003431615,-0.000186126,-0.004879356,-0.004783817,0.003369201,0.006446225,-0.005145326,0.000794893,-0.023082573
23/07/2008,0.014891901,0.006159265,-0.00079962,-0.003461237,0.00910912,-0.023455784,0.004063442,0.006436294,-0.001606301,0.000276656,-0.003428872,-0.006785149,-0.002610933,-0.003502824,0.001115671,-0.000606737,-0.026280743
24/07/2008,-0.005403112,-0.017187813,-0.013147127,-0.017236536,-0.028724319,-0.015725408,-0.023104164,-0.025302424,0.008621953,0,0.003858684,0.007116052,0.00235023,0.008837945,-0.003039795,0.00548721,0.009783484
25/07/2008,-0.016175785,0,0.00552402,0.009292434,-0.002517737,0.010106396,0.004179904,0.008129762,-0.005812659,9.13E-05,-0.00111429,-0.006877412,0.002133334,-0.005276178,0.004065089,-0.001071922,0.001092299
26/07/2008,-3.01E-06,0,0,0,0,-4.10E-06,-8.20E-07,0,0,0,-1.64E-06,0,0,0,0,-2.19E-06,0
27/07/2008,-3.01E-06,0,0,0,0,-4.10E-06,-8.20E-07,0,0,0,-1.64E-06,0,0,0,0,-2.19E-06,0
28/07/2008,5.08E-05,-0.013176642,-0.012442623,-0.014783843,-0.022709697,-0.009817567,-0.018603646,-0.01697748,0.005731836,9.05E-05,0.002128432,0.008537949,-0.003405097,0.005805019,-0.000708732,0.004001486,0.001963993
29/07/2008,-0.008735959,0.008009651,0.013416019,0.019744594,0.030982728,0.007320594,0.023445181,0.024467156,-0.002850056,-9.05E-05,-0.001844427,-0.006772384,0.000213607,-0.002487464,0.002531573,0.002381724,-0.011869759
30/07/2008,0.021243564,0.011079177,0.015819449,0.006712835,0.016435578,0.039637879,0.01673582,0.006040296,0.001944259,0,-0.000118858,0.004167026,0.000159927,0.004787493,0.002172441,0.003037603,-0.012453163
31/07/2008,0.002593576,-0.012861347,-0.01446371,-0.008206376,-0.010471511,-0.023348925,-0.012943249,-0.004048583,0.007986682,0.000454031,0.002626315,0.004149734,0.002080668,0.006254383,0.001965763,0.003385174,0.005691329
01/08/2008,-0.010948453,-0.013031276,-0.005640417,0.00672198,-0.004201391,-0.008464386,-0.00557669,0.001261519,0.000502121,-0.000140367,8.61E-05,0.003889536,-0.004435835,-0.003638994,-0.003241794,-0.000438228,-0.004105637
02/08/2008,-3.01E-06,0,0,0,0,-4.10E-06,-8.20E-07,0,0,0,-1.64E-06,0,0,0,0,-2.19E-06,0
03/08/2008,-3.01E-06,0,0,0,0,-4.10E-06,-8.20E-07,0,0,0,-1.64E-06,0,0,0,0,-2.19E-06,0
04/08/2008,-0.01981584,-0.00929088,-0.010054533,-0.021702767,-0.00484548,-0.037219518,-0.008951169,-0.00924302,-0.000680707,0,0.000504991,-0.00283137,-0.006894988,0.000149761,0.003041274,0.001948133,-0.017158774
05/08/2008,-0.008761911,0.024431104,0.022932396,0.01850871,0.030464743,0.013294939,0.02881746,0.017102733,-0.005112998,0,-0.00156945,-0.00539518,0.00705111,-0.004376911,0.000201615,0.000614558,-0.022673166
06/08/2008,0.012433052,0.000483049,0.012333065,0.011857413,-0.001523566,0.017257686,0.00381079,0.005002516,0.000342807,9.04E-05,-0.002205872,-0.002569635,-0.006678282,0.001498456,0.000202553,7.16E-05,0.005103816
07/08/2008,-0.003811167,-0.019505738,-0.014082667,-0.010953781,-0.02121472,-0.017586051,-0.017839803,-0.014932847,0.009360875,0.000272998,0.00444589,0.010304256,-0.001247438,0.008279889,0.000605579,0.003800803,-0.007732256
08/08/2008,-0.016617513,0.003194727,0.017330876,0.023051989,0.027600014,0.002067525,0.023895031,0.026389894,-0.000452371,-9.13E-05,0.001857079,-0.001293478,0.001791739,0.000949776,-0.002625193,0.00047418,-0.019074203
09/08/2008,-3.01E-06,0,0,0,0,-4.10E-06,-8.20E-07,0,0,0,-1.64E-06,0,0,0,0,-2.19E-06,0
10/08/2008,-3.01E-06,0,0,0,0,-4.10E-06,-8.20E-07,0,0,0,-1.64E-06,0,0,0,0,-2.19E-06,0
11/08/2008,0.000692644,0.000732687,0.005522671,0.018127641,0.01047137,-0.00175567,0.007186198,0.023932453,-0.004865417,-0.000181678,-0.000817569,-0.009011671,-0.002817998,-0.004507543,0.000810707,-0.000678186,-0.035926014
12/08/2008,-0.0082018,-0.004646522,-0.005333396,-0.007913146,-0.018471618,-0.00134433,-0.012005591,-0.007479942,0.00693622,0.000181711,0.004023014,0.004675673,0.003912567,0.006056314,0.001920809,0.002371886,-0.008240069
13/08/2008,-0.008153623,-0.018187281,0.002680997,0.008972228,-0.009792372,0.022795023,-0.002591402,0.003633557,-0.002145595,0,0.001712148,-9.56E-05,0.001515515,-0.005230328,0.000202369,0.001081104,0.013640873
14/08/2008,0.00981367,-0.004255225,0.003299492,0.006917016,0.009425086,-0.005235275,0.005557866,0.009654829,0.003055461,9.13E-05,0.001941197,0.005129509,0,0.002877574,0.000303003,-0.000382627,-0.029287986
15/08/2008,-0.011893445,-0.00703957,5.88E-06,-0.003557291,0.007806755,-0.010562479,0.004195082,-0.002656601,0.00372256,0.000181662,0.001831311,0.002457271,0.002325242,0.002275182,0.00176568,0.001180621,-0.023139163
16/08/2008,-3.01E-06,0,0,0,0,-4.10E-06,-8.20E-07,0,0,0,-1.64E-06,0,0,0,0,-2.19E-06,0
17/08/2008,-3.01E-06,0,0,0,0,-4.10E-06,-8.20E-07,0,0,0,-1.64E-06,0,0,0,0,-2.19E-06,0
18/08/2008,-0.011825164,-0.005316488,-0.011760207,-0.018220093,-0.016707343,-0.009686902,-0.01503066,-0.012915679,0.002473121,-0.000363258,0.001182784,0.000942382,-0.002319847,0.000394413,0.000856411,0.001614418,0.01909431
19/08/2008,-0.017212268,-0.011197662,-0.00348849,-0.011409772,-0.016527239,0.010466579,-0.009228948,-0.016592766,-0.001458204,0.000454668,-0.000338272,-0.001036322,0.001946691,-0.001578587,-0.001308856,-0.000947776,0.020255729
20/08/2008,0.018428304,0.005148631,0.007001404,0.006976302,0.005968283,0.021515477,0.006264439,0.001372031,0.00291789,0.000531065,0.000296621,0.004148834,-0.000216314,9.89E-05,0.000906568,0.001375105,-0.008437771
21/08/2008,-0.004810389,0.006144205,0.003322121,-0.01045487,-0.00046898,0.010953913,0.002559857,-0.011506673,-0.002125497,-0.000167752,-0.000511416,0.00168959,-0.001456763,-0.005928086,-0.000905747,-0.002613862,0.030784633
22/08/2008,-0.00113242,0.004329198,0.008348756,0.014765281,0.015463801,-0.005383421,0.011448063,0.021063474,-0.002916523,0,-0.000963974,-0.0038431,-0.00567378,0.000397197,0.001914625,-0.001883437,-0.013597183
23/08/2008,-3.01E-06,0,0,0,0,-4.10E-06,-8.20E-07,0,0,0,-1.64E-06,0,0,0,0,-2.19E-06,0
24/08/2008,-3.01E-06,0,0,0,0,-4.10E-06,-8.20E-07,0,0,0,-1.64E-06,0,0,0,0,-2.19E-06,0
25/08/2008,-0.005924844,-0.016476216,-0.017497464,-0.020571354,-0.020303954,-0.015781081,-0.019620889,-0.021986464,0.006638907,0.000181546,0.00165517,0.003763941,0.005434011,0.006458348,-0.000301936,-2.19E-06,-0.003076923
26/08/2008,-0.012031738,0.004899403,0.002858763,0.001280651,0.002669258,0.011790012,0.003695766,0.001526169,0.000334642,0,-0.000242056,0.000375282,-0.005404642,0.001184252,-0.001709866,0.004612925,0.004197531
27/08/2008,0.015484309,0.010255137,0.007611555,0.012662351,0.008768525,0.010985518,0.00815486,0.011916194,0.001453317,0.000252914,-0.001030871,0.002623744,0.001086605,-0.001577654,0.001108681,-0.003369884,0.000737644
28/08/2008,0.003062799,0.011675306,0.008499052,0.017809693,0.021112093,-0.000978622,0.015002338,0.020266025,-0.001451208,-7.14E-05,-0.000165331,-0.003084391,0.001411447,-0.000196935,0.00181131,0.000537927,0.011670762
29/08/2008,0.000144687,-0.002007268,-0.014670399,-0.009803385,-0.009273205,-0.012603339,-0.01367451,-0.008589987,-0.001228454,0,0.000162079,-0.002905901,0.001843213,-0.001975961,0.001608548,0.000688856,-0.004614451
30/08/2008,-3.01E-06,0,0,0,0,-4.10E-06,-8.20E-07,0,0,0,-1.64E-06,0,0,0,0,-2.19E-06,0
31/08/2008,-3.01E-06,0,0,0,0,-4.10E-06,-8.20E-07,0,0,0,-1.64E-06,0,0,0,0,-2.19E-06,0
01/09/2008,-0.022577087,0,0,0,0,-4.10E-06,-8.20E-07,0,0,0,-1.64E-06,0,0,0,0,0.002686271,0
02/09/2008,-0.006961747,-0.015082333,-0.011399906,-0.005264443,0.003222273,-0.031661685,-0.004059968,-0.000270803,0.005429191,0.00018148,0.000460548,-0.000513903,0.000216969,0.003924643,0.001604993,-0.001603925,-0.035256801
03/09/2008,-0.017168534,-0.004850624,-0.003204492,-0.001763279,0.001376934,-0.01296032,-0.001528897,0.004063146,0.002457659,0.000154789,0.001807758,-0.001706373,0.003267576,0.001979127,-0.000402545,0.000489873,0.000758725
04/09/2008,-0.0193462,-0.044370133,-0.027968105,-0.036224046,-0.03345149,-0.025522829,-0.029899542,-0.031423647,0.005011292,0.000208933,0.002380914,-0.001519536,0.004342905,0.000297795,-0.002144538,0.003325323,-0.008845085
05/09/2008,-0.021661773,-0.000808533,-0.00115414,-0.002357353,0.009956978,0.003642021,0.004470185,-0.002505475,-0.002194375,-0.000181381,0.001867287,0.000285818,-0.00086502,-0.001028792,-0.001381872,0.003089303,0.005736869
06/09/2008,-3.01E-06,0,0,0,0,-4.10E-06,-8.20E-07,0,0,0,-1.64E-06,0,0,0,0,-2.19E-06,0
07/09/2008,-3.01E-06,0,0,0,0,-4.10E-06,-8.20E-07,0,0,0,-1.64E-06,0,0,0,0,-2.19E-06,0
08/09/2008,0.032752359,0.019073691,0.012250502,0.012996079,0.030730223,-0.006919997,0.020677067,0.011725114,8.95E-05,-0.000151322,-0.000173834,0.003897774,-0.001189457,0.001722111,0.000404131,-0.003940635,0.000126759
09/09/2008,-0.036073162,-0.028464329,-0.031397097,-0.02760169,-0.035735084,-0.05115625,-0.034135702,-0.023041113,0.004552276,0.000332787,0.002361658,0.001704757,0.002166023,0.003456119,-0.001817369,0.001603224,-0.031685678
10/09/2008,-0.010459014,0.005153271,0.01063176,0.001597473,-0.00078768,0.024386395,0.006202635,0.009321344,-0.00254252,0.000182241,-0.000316639,-0.000473071,-0.005512932,-0.000393757,-0.000606568,-0.000681295,-0.02617801
11/09/2008,-0.02266242,-0.002159508,0.015203095,0.003195063,0.015440999,0.021745194,0.014128252,0.006295682,-0.001772822,9.02E-05,0.00049488,0.000756822,0,-0.007776289,-0.00293515,-0.002095099,-0.018817204
12/09/2008,0.017986425,0.020557078,0.005594941,0.000529949,-0.002327537,0.018368493,0.002134721,0.00458874,-0.004995715,0.000182191,-0.002387568,-0.007088807,0,-0.007638734,-0.00619292,-0.005052417,0.035342466
13/09/2008,-3.01E-06,0,0,0,0,-4.10E-06,-8.20E-07,0,0,0,-1.64E-06,0,0,0,0,-2.19E-06,0
14/09/2008,-3.01E-06,0,0,0,0,-4.10E-06,-8.20E-07,0,0,0,-1.64E-06,0,0,0,0,-2.19E-06,0
15/09/2008,-0.034288096,-0.042671008,-0.037798303,-0.033933797,-0.050699116,-0.051810255,-0.047129568,-0.04484455,0.019191664,0.001453829,-0.004536179,0.00590221,-0.036738859,-0.007397884,-0.010418677,0.005019087,0.026462027
16/09/2008,-0.049477174,-0.005258854,0.009522411,0.018661435,0.018674813,0.022546814,0.017513877,0.028836299,-0.0028465,0.00036293,-0.009650197,-0.009936386,-0.023019687,-0.063450643,-0.011043841,0.002876141,-0.012761021
17/09/2008,-0.018780528,-0.034790657,-0.039753438,-0.041892138,-0.056609594,-0.039348775,-0.047112404,-0.045070584,0.009003399,0.002266844,-0.006483741,0.00363213,-0.060060404,-0.045790113,-0.02264929,-0.000978288,0.116986552
18/09/2008,-0.004353382,0.038061259,0.027717975,0.048233065,0.050631916,0.032613803,0.04367035,0.058996922,-0.011752215,-0.000316623,-0.016009844,-0.013238146,0.078890026,0.013614694,-0.051900706,-0.00318811,-0.027001753
19/09/2008,0.096060762,0.066389534,0.026624471,0.047333765,0.048514841,0.051709125,0.040248052,0.044568418,-0.017837506,-0.002217921,0.008445346,0.005114806,0.012755463,0.031242339,0.044716718,-0.009415055,0.036280634
20/09/2008,-3.01E-06,0,0,0,0,-4.10E-06,-8.20E-07,0,0,0,-1.64E-06,0,0,0,0,-2.19E-06,0
21/09/2008,-3.01E-06,0,0,0,0,-4.10E-06,-8.20E-07,0,0,0,-1.64E-06,0,0,0,0,-2.19E-06,0
22/09/2008,0.010934908,-0.015368544,-0.02161582,-0.037136626,-0.03760466,-0.024300094,-0.038189982,-0.040665771,-0.00212965,0,-0.005021473,0.003456988,-0.000899846,0.005930405,-0.018975849,-0.002326548,0.033155576
23/09/2008,-0.026427179,-0.022750208,-0.012915447,-0.014762772,-0.018009433,-0.026136634,-0.015616741,-0.013342768,0,0.000544774,-0.005175401,-0.010238864,-0.009770302,-0.010289692,0.020002988,0.001432252,-0.006283662
24/09/2008,0.001251469,0.00054016,0.000174459,-0.010046166,-0.002619325,-0.003005653,-0.001968347,-0.012681844,0.002583936,9.09E-05,-0.004327243,-0.004931271,0.008959208,-0.00259853,0.016054007,0.006281626,-0.017728094
25/09/2008,0.007274115,0.020022759,0.010717677,0.009420293,0.022750533,0.010689215,0.019656684,0.005148176,-0.003025859,0.000906237,-0.003107633,-0.00038832,-0.025463398,0.004342451,-0.00600219,-0.003221364,-0.003908495
26/09/2008,-0.017475989,-0.007957222,0.005298818,-0.004057614,0.003720965,-0.017468208,0.003390664,0.004693869,-0.000674454,-0.000271539,-0.002315851,-0.002138134,-0.003467788,-0.027027004,0.001365873,0.003901936,0.003231391
27/09/2008,-3.01E-06,0,0,0,0,-4.10E-06,-8.20E-07,0,0,0,-1.64E-06,0,0,0,0,-2.19E-06,0
28/09/2008,-3.01E-06,0,0,0,0,-4.10E-06,-8.20E-07,0,0,0,-1.64E-06,0,0,0,0,-2.19E-06,0
29/09/2008,-0.056339208,-0.099199987,-0.07088041,-0.063687905,-0.067552413,-0.093226691,-0.087852944,-0.07900373,0.013946582,-0.00045326,-0.004198974,0.003993453,-0.080974318,-0.091110962,-0.01802691,0.008178845,0.028873807
30/09/2008,0.012591459,0.043932435,0.038780272,0.025379796,0.034589887,0.04848072,0.05420584,0.045350363,-0.013200366,-0.000271736,-0.006455269,-0.017172787,0.035091591,0.097677394,-0.000325297,-0.002911374,-0.044387299
01/10/2008,9.22E-06,-0.005120004,-0.015322995,-0.014568151,0.00233839,-0.014917118,-0.004392048,-0.01441182,0.0070262,0.001405353,-0.000803434,0.013129096,0.043146597,0.009187981,0.003201714,0.004567556,0.009126009
02/10/2008,-0.032378328,-0.042867646,-0.039164526,-0.054256317,-0.039505759,-0.044225333,-0.0401284,-0.051327873,0.00559991,0.001178189,0.001227411,-0.002062214,-0.026023331,-0.014521555,-0.006934725,0.005101151,-0.047304348
03/10/2008,-0.021658782,-0.002686963,-0.01377961,-0.030201761,-0.016489654,-0.007185733,-0.013486704,-0.013840944,0.003787609,-0.001086148,0.004472293,0.002361465,-0.003690252,-0.000449886,-0.001992335,0.002306996,0.007058537
04/10/2008,-3.01E-06,0,0,0,0,-4.10E-06,-8.20E-07,0,0,0,-1.64E-06,0,0,0,0,-2.19E-06,0
